accm_txn_complete_time,h_id,dateAdded,dateUpdated,Price_per_night,no_of_reserved_rooms,totalAmount,Copy_of_HotelCategoryID,Copy_of_hotel_name,InsertDate,ModifiedDate,accm_txn_create_time,txn_process_time_hours,ReviewSK
04/03/2025 18:13,484,31/07/2024,05/08/2024,428.44,2,856.88,112,Brooks-Ayala Hotel,31/07/2024,05/08/2024,04/03/2025 12:19,5.9,1785
13/04/2025 01:35,485,04/06/2024,05/06/2024,279.98,4,1119.92,116,"Davis, Brown and Jackson Hotel",04/06/2024,05/06/2024,12/04/2025 19:54,5.69,1184
01/01/2024 19:11,486,21/02/2024,18/03/2024,77.47,2,154.94,117,Wright-Wilson Hotel,21/02/2024,18/03/2024,01/01/2024 17:35,1.59,1123
18/03/2025 16:54,487,26/02/2024,14/03/2024,133.76,3,401.28,112,Hayes PLC Hotel,26/02/2024,14/03/2024,18/03/2025 15:02,1.86,1994
20/01/2025 10:24,488,18/04/2024,18/05/2024,79.14,1,79.14,116,"Stewart, Harris and Snyder Hotel",18/04/2024,18/05/2024,20/01/2025 07:59,2.41,1884
08/02/2024 18:45,489,14/03/2025,02/04/2025,293.81,5,1469.05,104,"Carrillo, Briggs and Phillips Hotel",14/03/2025,02/04/2025,08/02/2024 15:41,3.06,1178
07/01/2024 23:53,490,15/03/2024,12/04/2024,67.78,1,67.78,108,"Cruz, Morris and Lewis Hotel",15/03/2024,12/04/2024,07/01/2024 21:50,2.04,1575
10/06/2024 16:12,491,04/11/2024,13/11/2024,468.25,4,1873,117,Reynolds-Davis Hotel,04/11/2024,13/11/2024,10/06/2024 14:08,2.07,1493
18/03/2024 16:52,492,21/06/2024,17/07/2024,439.75,4,1759,105,Daniels-Thompson Hotel,21/06/2024,17/07/2024,18/03/2024 11:35,5.29,1839
01/02/2024 13:26,493,05/03/2025,12/03/2025,384.7,2,769.4,118,Brown LLC Hotel,05/03/2025,12/03/2025,01/02/2024 08:55,4.51,1252
07/03/2024 08:38,494,19/02/2024,22/02/2024,472.51,2,945.02,106,"Reynolds, Garcia and Bennett Hotel",19/02/2024,22/02/2024,07/03/2024 02:38,6,1826
03/12/2024 05:11,495,02/06/2024,03/06/2024,375.15,3,1125.45,115,"Medina, Reynolds and Wall Hotel",02/06/2024,03/06/2024,03/12/2024 03:05,2.09,1241
24/09/2024 22:06,496,31/01/2024,28/02/2024,225.8,3,677.4,104,Odom Group Hotel,31/01/2024,28/02/2024,24/09/2024 17:54,4.2,1236
26/07/2024 07:27,497,09/09/2024,29/09/2024,219.43,5,1097.15,114,Rubio LLC Hotel,09/09/2024,29/09/2024,26/07/2024 02:06,5.35,1017
06/03/2025 09:38,498,25/06/2024,23/07/2024,427.91,4,1711.64,116,Pacheco-Walton Hotel,25/06/2024,23/07/2024,06/03/2025 07:23,2.24,1634
02/02/2025 19:47,499,02/01/2025,27/01/2025,128.87,3,386.61,108,Torres-Graham Hotel,02/01/2025,27/01/2025,02/02/2025 15:26,4.34,1151
29/04/2024 05:59,500,09/02/2024,14/02/2024,121.02,3,363.06,119,Singh PLC Hotel,09/02/2024,14/02/2024,29/04/2024 04:23,1.6,1636
04/06/2024 10:50,501,14/06/2024,16/06/2024,388.74,4,1554.96,117,Mann Group Hotel,14/06/2024,16/06/2024,04/06/2024 06:30,4.34,1245
06/03/2024 11:42,502,07/06/2024,11/06/2024,75.92,4,303.68,109,Ward LLC Hotel,07/06/2024,11/06/2024,06/03/2024 06:37,5.09,1076
12/06/2024 13:51,503,25/02/2025,15/03/2025,437.51,2,875.02,111,"Gallagher, Reed and Perez Hotel",25/02/2025,15/03/2025,12/06/2024 11:51,2.01,1546
11/02/2024 02:20,504,31/01/2025,01/02/2025,66.65,4,266.6,105,Hobbs Inc Hotel,31/01/2025,01/02/2025,10/02/2024 22:58,3.36,1050
23/10/2024 03:20,505,16/11/2024,10/12/2024,450.37,5,2251.85,109,"Myers, Jones and Barker Hotel",16/11/2024,10/12/2024,22/10/2024 21:55,5.43,1027
28/03/2025 18:33,506,20/04/2025,15/05/2025,426.9,2,853.8,113,Hobbs-Phillips Hotel,20/04/2025,15/05/2025,28/03/2025 16:34,1.99,1028
03/01/2025 22:14,507,24/02/2024,27/02/2024,115.17,2,230.34,109,"Gonzales, Williams and Young Hotel",24/02/2024,27/02/2024,03/01/2025 17:46,4.47,1819
11/12/2024 21:52,508,02/08/2024,10/08/2024,390.71,2,781.42,101,Ray PLC Hotel,02/08/2024,10/08/2024,11/12/2024 20:52,1.01,1583
08/02/2025 19:08,509,17/04/2025,30/04/2025,377.58,3,1132.74,116,Perry LLC Hotel,17/04/2025,30/04/2025,08/02/2025 14:20,4.81,1783
15/01/2024 05:16,510,30/05/2024,05/06/2024,317.63,1,317.63,120,"Clark, Garcia and Stewart Hotel",30/05/2024,05/06/2024,15/01/2024 00:57,4.31,1576
02/06/2024 05:21,511,31/08/2024,08/09/2024,346.71,2,693.42,111,Bush-Lewis Hotel,31/08/2024,08/09/2024,02/06/2024 00:32,4.81,1946
25/02/2025 16:47,512,24/11/2024,06/12/2024,331,1,331,115,Torres Group Hotel,24/11/2024,06/12/2024,25/02/2025 10:50,5.95,1067
28/05/2024 15:24,513,18/11/2024,26/11/2024,124.44,5,622.2,105,"Cole, Kirk and Hubbard Hotel",18/11/2024,26/11/2024,28/05/2024 12:50,2.56,1547
24/07/2024 06:58,514,12/03/2025,09/04/2025,324.86,5,1624.3,107,"Strickland, Reed and Taylor Hotel",12/03/2025,09/04/2025,24/07/2024 01:18,5.67,1160
04/12/2024 04:24,515,16/03/2024,31/03/2024,329.56,4,1318.24,107,Romero Group Hotel,16/03/2024,31/03/2024,04/12/2024 00:33,3.86,1049
10/08/2024 10:17,516,07/04/2024,15/04/2024,301.89,5,1509.45,118,Hill and Sons Hotel,07/04/2024,15/04/2024,10/08/2024 08:44,1.56,1546
14/01/2025 18:14,517,05/03/2024,25/03/2024,225.16,3,675.48,112,Harris-Webb Hotel,05/03/2024,25/03/2024,14/01/2025 15:32,2.7,1754
31/05/2024 21:40,518,28/04/2024,14/05/2024,219.29,2,438.58,116,Orr and Sons Hotel,28/04/2024,14/05/2024,31/05/2024 18:46,2.89,1693
07/10/2024 21:46,519,06/06/2024,22/06/2024,69.83,2,139.66,113,Reid-Evans Hotel,06/06/2024,22/06/2024,07/10/2024 16:57,4.82,1944
07/09/2024 06:31,520,26/12/2024,13/01/2025,477.37,1,477.37,120,Gray-Mendoza Hotel,26/12/2024,13/01/2025,07/09/2024 03:52,2.66,1170
21/10/2024 02:46,521,01/02/2025,24/02/2025,421.3,2,842.6,113,"Freeman, Morris and Orozco Hotel",01/02/2025,24/02/2025,20/10/2024 22:55,3.86,1872
16/02/2024 21:46,522,11/07/2024,15/07/2024,454.13,2,908.26,113,"Stephens, Brown and Ball Hotel",11/07/2024,15/07/2024,16/02/2024 16:03,5.71,1539
26/08/2024 18:21,523,24/08/2024,17/09/2024,144.57,4,578.28,110,"Sanford, Walter and Mitchell Hotel",24/08/2024,17/09/2024,26/08/2024 12:42,5.65,1587
30/08/2024 17:21,524,25/01/2025,05/02/2025,487.81,3,1463.43,118,Cruz-Ryan Hotel,25/01/2025,05/02/2025,30/08/2024 11:56,5.42,1130
02/07/2024 16:22,525,03/04/2024,21/04/2024,231.21,1,231.21,103,"Fox, Ortiz and Contreras Hotel",03/04/2024,21/04/2024,02/07/2024 14:13,2.15,1678
10/10/2024 16:03,526,05/04/2025,22/04/2025,380.48,4,1521.92,107,"Jackson, Boyd and Brooks Hotel",05/04/2025,22/04/2025,10/10/2024 10:28,5.59,1620
10/08/2024 10:07,527,20/01/2024,17/02/2024,114.98,1,114.98,106,Turner and Sons Hotel,20/01/2024,17/02/2024,10/08/2024 04:53,5.24,1445
04/09/2024 17:10,528,03/05/2024,29/05/2024,230.58,5,1152.9,111,"Holmes, Johnston and Mcdonald Hotel",03/05/2024,29/05/2024,04/09/2024 14:16,2.9,1805
10/01/2025 22:04,529,09/02/2025,14/02/2025,84.55,5,422.75,102,Hayes Ltd Hotel,09/02/2025,14/02/2025,10/01/2025 17:23,4.67,1881
06/02/2025 16:10,530,19/08/2024,08/09/2024,269.55,1,269.55,106,Grant Group Hotel,19/08/2024,08/09/2024,06/02/2025 14:27,1.72,1376
15/05/2024 07:40,531,19/06/2024,20/06/2024,55.03,2,110.06,101,"Williams, Brown and Torres Hotel",19/06/2024,20/06/2024,15/05/2024 05:06,2.57,1479
09/08/2024 02:01,532,27/03/2024,19/04/2024,81.3,3,243.9,112,Ward-Young Hotel,27/03/2024,19/04/2024,08/08/2024 23:54,2.11,1264
05/03/2025 10:24,533,15/11/2024,26/11/2024,358.64,4,1434.56,110,Robinson-Howard Hotel,15/11/2024,26/11/2024,05/03/2025 05:43,4.68,1450
10/04/2025 23:23,534,11/04/2025,29/04/2025,243.29,3,729.87,108,"Gordon, Bennett and Carlson Hotel",11/04/2025,29/04/2025,10/04/2025 21:56,1.44,1130
06/11/2024 09:35,535,29/12/2024,06/01/2025,319.38,4,1277.52,105,Vega-Livingston Hotel,29/12/2024,06/01/2025,06/11/2024 06:43,2.86,1577
24/03/2024 23:43,536,04/10/2024,06/10/2024,374.33,1,374.33,108,Mayer Group Hotel,04/10/2024,06/10/2024,24/03/2024 19:01,4.7,1156
05/10/2024 03:16,537,18/01/2024,08/02/2024,76.69,1,76.69,111,"Harper, Vance and Wright Hotel",18/01/2024,08/02/2024,05/10/2024 01:36,1.67,1557
12/12/2024 16:13,538,27/03/2024,03/04/2024,67.57,5,337.85,120,"Bernard, Phillips and Foster Hotel",27/03/2024,03/04/2024,12/12/2024 10:38,5.58,1301
04/02/2025 19:30,539,03/11/2024,23/11/2024,379.54,3,1138.62,110,"Andrews, Young and Wiggins Hotel",03/11/2024,23/11/2024,04/02/2025 15:47,3.72,1886
16/02/2025 10:10,540,12/03/2024,08/04/2024,417.27,5,2086.35,110,Rhodes PLC Hotel,12/03/2024,08/04/2024,16/02/2025 04:38,5.53,1024
20/01/2024 10:52,541,27/08/2024,21/09/2024,183.98,4,735.92,117,Webb-Lopez Hotel,27/08/2024,21/09/2024,20/01/2024 06:19,4.56,1395
20/03/2025 11:57,542,26/11/2024,07/12/2024,331.11,4,1324.44,101,"Sims, Braun and Mann Hotel",26/11/2024,07/12/2024,20/03/2025 07:57,4,1447
11/07/2024 00:39,543,30/11/2024,24/12/2024,173.06,4,692.24,119,Cole-Moon Hotel,30/11/2024,24/12/2024,10/07/2024 21:19,3.34,1676
16/08/2024 18:24,544,11/04/2024,11/05/2024,469.72,1,469.72,115,"Mcgrath, Hall and Carlson Hotel",11/04/2024,11/05/2024,16/08/2024 12:52,5.52,1960
19/07/2024 04:08,545,09/12/2024,11/12/2024,283.57,3,850.71,104,Pierce-Bailey Hotel,09/12/2024,11/12/2024,18/07/2024 23:59,4.14,1836
25/04/2024 23:59,546,06/05/2024,01/06/2024,79.75,5,398.75,104,Mcclure-West Hotel,06/05/2024,01/06/2024,25/04/2024 19:08,4.85,1210
27/03/2024 20:31,547,08/07/2024,25/07/2024,474.32,4,1897.28,104,Carney and Sons Hotel,08/07/2024,25/07/2024,27/03/2024 18:54,1.62,1911
16/01/2024 17:43,548,29/04/2024,08/05/2024,141.72,4,566.88,107,Wood LLC Hotel,29/04/2024,08/05/2024,16/01/2024 15:05,2.64,1859
24/02/2025 06:15,549,27/03/2025,15/04/2025,204.98,2,409.96,107,Stevenson-Valdez Hotel,27/03/2025,15/04/2025,24/02/2025 03:18,2.96,1709
06/09/2024 16:20,550,21/04/2025,04/05/2025,353.63,3,1060.89,120,Archer-Cordova Hotel,21/04/2025,04/05/2025,06/09/2024 10:28,5.88,1661
30/07/2024 03:56,551,05/07/2024,16/07/2024,204.32,3,612.96,102,Johnson-Glover Hotel,05/07/2024,16/07/2024,30/07/2024 00:33,3.39,1664
01/05/2024 02:29,552,30/04/2024,15/05/2024,389.28,5,1946.4,103,Copeland Inc Hotel,30/04/2024,15/05/2024,01/05/2024 00:10,2.32,1069
07/04/2025 17:23,553,22/09/2024,01/10/2024,244.08,4,976.32,101,Oliver-Valdez Hotel,22/09/2024,01/10/2024,07/04/2025 15:57,1.44,1392
27/09/2024 16:51,554,07/02/2024,05/03/2024,85.87,3,257.61,105,Miller-Yang Hotel,07/02/2024,05/03/2024,27/09/2024 11:38,5.21,1698
05/08/2024 11:20,555,01/11/2024,15/11/2024,54.95,3,164.85,116,Carrillo-West Hotel,01/11/2024,15/11/2024,05/08/2024 07:37,3.72,1394
06/03/2025 20:34,556,07/02/2025,22/02/2025,357.45,2,714.9,112,"Brown, Jimenez and Singh Hotel",07/02/2025,22/02/2025,06/03/2025 16:12,4.36,1011
27/06/2024 01:57,557,11/08/2024,04/09/2024,173.76,1,173.76,115,Herring-Mann Hotel,11/08/2024,04/09/2024,27/06/2024 00:46,1.19,1282
17/04/2025 21:24,558,04/02/2025,19/02/2025,317.47,4,1269.88,106,"Crosby, Wells and Stevens Hotel",04/02/2025,19/02/2025,17/04/2025 20:10,1.23,1255
18/03/2025 22:59,559,13/01/2024,16/01/2024,464.13,1,464.13,119,"Fisher, Kaiser and Miller Hotel",13/01/2024,16/01/2024,18/03/2025 20:58,2.02,1626
03/03/2024 21:22,560,13/10/2024,05/11/2024,283.84,1,283.84,114,Wood Inc Hotel,13/10/2024,05/11/2024,03/03/2024 18:10,3.19,1296
01/11/2024 12:22,561,10/08/2024,24/08/2024,106.06,4,424.24,112,Liu-Murray Hotel,10/08/2024,24/08/2024,01/11/2024 07:30,4.86,1964
06/01/2025 03:09,562,01/02/2025,26/02/2025,434.34,1,434.34,106,"Ashley, Barrett and Ramirez Hotel",01/02/2025,26/02/2025,06/01/2025 01:20,1.81,1520
23/05/2024 17:21,563,14/02/2024,05/03/2024,177.74,3,533.22,106,Cantu-Taylor Hotel,14/02/2024,05/03/2024,23/05/2024 16:20,1.02,1347
16/02/2025 10:38,564,03/03/2024,29/03/2024,129.8,2,259.6,120,"Newman, Munoz and Thomas Hotel",03/03/2024,29/03/2024,16/02/2025 09:26,1.2,1323
31/08/2024 16:53,565,22/11/2024,02/12/2024,139.63,4,558.52,104,Clark-Velazquez Hotel,22/11/2024,02/12/2024,31/08/2024 14:54,1.97,1461
30/11/2024 15:17,566,06/12/2024,12/12/2024,275.29,1,275.29,106,Orozco Inc Hotel,06/12/2024,12/12/2024,30/11/2024 11:28,3.82,1769
14/04/2025 10:32,567,07/11/2024,21/11/2024,360.22,1,360.22,112,Caldwell and Sons Hotel,07/11/2024,21/11/2024,14/04/2025 04:54,5.62,1617
04/04/2024 13:03,568,16/03/2025,14/04/2025,61.5,1,61.5,106,"Barnes, Conley and Robinson Hotel",16/03/2025,14/04/2025,04/04/2024 08:38,4.42,1263
08/03/2024 19:11,569,27/12/2024,05/01/2025,269.08,2,538.16,105,Vasquez Inc Hotel,27/12/2024,05/01/2025,08/03/2024 16:35,2.6,1495
30/09/2024 17:04,570,24/12/2024,05/01/2025,298.13,3,894.39,113,"Miller, Riggs and Joseph Hotel",24/12/2024,05/01/2025,30/09/2024 13:15,3.82,1979
20/09/2024 14:23,571,17/06/2024,08/07/2024,188.45,2,376.9,118,Moyer Ltd Hotel,17/06/2024,08/07/2024,20/09/2024 12:27,1.93,1392
26/07/2024 22:40,572,20/09/2024,17/10/2024,88.99,4,355.96,108,Warner-Thompson Hotel,20/09/2024,17/10/2024,26/07/2024 19:01,3.65,1608
12/02/2024 20:43,573,01/07/2024,01/07/2024,115.64,3,346.92,113,Guerrero-Mack Hotel,01/07/2024,01/07/2024,12/02/2024 15:51,4.86,1461
01/01/2025 10:02,574,06/09/2024,19/09/2024,277.87,4,1111.48,110,Wolf Group Hotel,06/09/2024,19/09/2024,01/01/2025 05:29,4.56,1524
14/03/2025 19:23,575,26/02/2025,27/03/2025,193.07,5,965.35,112,Barrett Group Hotel,26/02/2025,27/03/2025,14/03/2025 18:04,1.32,1943
22/05/2024 17:09,576,05/08/2024,25/08/2024,212.02,4,848.08,108,Smith-Campbell Hotel,05/08/2024,25/08/2024,22/05/2024 11:26,5.71,1169
07/01/2024 03:03,577,26/03/2025,18/04/2025,299.74,1,299.74,105,Koch-Butler Hotel,26/03/2025,18/04/2025,06/01/2024 21:12,5.85,1247
16/06/2024 04:25,578,06/02/2024,14/02/2024,215.71,4,862.84,102,"Beard, Murphy and Rios Hotel",06/02/2024,14/02/2024,16/06/2024 01:48,2.62,1599
24/01/2024 03:55,579,27/01/2024,08/02/2024,339.56,2,679.12,108,Rodriguez-Hill Hotel,27/01/2024,08/02/2024,24/01/2024 01:10,2.75,1155
23/03/2024 11:54,580,20/02/2024,19/03/2024,59.8,1,59.8,117,Morgan and Sons Hotel,20/02/2024,19/03/2024,23/03/2024 09:10,2.74,1976
15/07/2024 17:00,581,26/04/2024,27/04/2024,156.11,4,624.44,105,"Walter, Moore and Nelson Hotel",26/04/2024,27/04/2024,15/07/2024 14:05,2.91,1096
01/12/2024 21:26,582,18/09/2024,11/10/2024,379.76,4,1519.04,114,Romero PLC Hotel,18/09/2024,11/10/2024,01/12/2024 19:14,2.2,1863
21/06/2024 06:58,583,03/03/2025,17/03/2025,403.71,5,2018.55,111,"Lopez, Miller and Beck Hotel",03/03/2025,17/03/2025,21/06/2024 01:46,5.2,1563
20/04/2025 05:44,584,26/03/2025,21/04/2025,171.45,3,514.35,113,"Cox, King and Petersen Hotel",26/03/2025,21/04/2025,20/04/2025 03:04,2.67,1162
19/01/2025 23:12,585,01/07/2024,20/07/2024,466.92,1,466.92,120,Bailey LLC Hotel,01/07/2024,20/07/2024,19/01/2025 19:17,3.91,1820
20/04/2025 00:26,586,20/09/2024,26/09/2024,165.31,3,495.93,110,Conner Ltd Hotel,20/09/2024,26/09/2024,19/04/2025 22:18,2.12,1522
15/02/2024 02:59,587,18/11/2024,26/11/2024,301.89,2,603.78,112,Atkins-Cummings Hotel,18/11/2024,26/11/2024,14/02/2024 21:19,5.67,1929
04/01/2025 11:22,588,06/08/2024,15/08/2024,495.74,5,2478.7,119,Miller-Powell Hotel,06/08/2024,15/08/2024,04/01/2025 07:35,3.78,1084
03/11/2024 19:04,589,20/01/2025,23/01/2025,121.66,1,121.66,114,"Howe, Smith and Perry Hotel",20/01/2025,23/01/2025,03/11/2024 13:30,5.57,1468
01/03/2024 20:41,590,11/09/2024,02/10/2024,290.13,2,580.26,103,"Porter, Vaughan and Johnson Hotel",11/09/2024,02/10/2024,01/03/2024 19:27,1.23,1605
23/09/2024 20:32,591,14/03/2024,16/03/2024,346.37,3,1039.11,117,"Powell, Navarro and Haas Hotel",14/03/2024,16/03/2024,23/09/2024 17:05,3.45,1486
26/01/2024 18:33,592,25/01/2024,26/01/2024,373,1,373,107,Oliver-Palmer Hotel,25/01/2024,26/01/2024,26/01/2024 14:01,4.53,1422
11/03/2024 01:01,593,16/01/2025,02/02/2025,332.24,3,996.72,117,"Turner, Parker and Dorsey Hotel",16/01/2025,02/02/2025,10/03/2024 22:16,2.76,1437
09/05/2024 01:49,594,10/04/2024,06/05/2024,298.42,1,298.42,109,Rivera-Welch Hotel,10/04/2024,06/05/2024,08/05/2024 21:50,3.99,1318
28/10/2024 17:40,595,20/02/2025,03/03/2025,415.21,1,415.21,108,Rogers Ltd Hotel,20/02/2025,03/03/2025,28/10/2024 11:50,5.83,1833
11/03/2025 09:11,596,04/02/2025,23/02/2025,81.69,1,81.69,109,"Rivera, Mcclain and Smith Hotel",04/02/2025,23/02/2025,11/03/2025 03:35,5.6,1692
19/03/2024 04:28,597,07/02/2024,01/03/2024,234.2,5,1171,109,Brown-Campbell Hotel,07/02/2024,01/03/2024,19/03/2024 02:40,1.79,1929
21/02/2025 03:45,598,18/11/2024,13/12/2024,424.63,3,1273.89,102,Mcdonald and Sons Hotel,18/11/2024,13/12/2024,21/02/2025 00:40,3.09,1917
02/03/2024 15:35,599,22/06/2024,22/07/2024,399.57,5,1997.85,106,"Petty, White and Ellis Hotel",22/06/2024,22/07/2024,02/03/2024 12:05,3.5,1605
12/01/2025 17:54,600,19/05/2024,14/06/2024,261,1,261,111,Hill-Davis Hotel,19/05/2024,14/06/2024,12/01/2025 14:22,3.52,1164
18/10/2024 18:47,601,21/02/2025,08/03/2025,355.9,1,355.9,113,Fields Group Hotel,21/02/2025,08/03/2025,18/10/2024 16:34,2.22,1558
25/05/2024 11:05,602,07/07/2024,02/08/2024,463.57,2,927.14,120,Miller-Vaughn Hotel,07/07/2024,02/08/2024,25/05/2024 07:01,4.07,1762
06/09/2024 05:12,603,15/02/2024,10/03/2024,239.78,4,959.12,113,Maldonado-Dickson Hotel,15/02/2024,10/03/2024,06/09/2024 00:10,5.03,1625
25/02/2024 19:13,604,26/07/2024,23/08/2024,421.54,5,2107.7,108,Hampton-Thomas Hotel,26/07/2024,23/08/2024,25/02/2024 16:36,2.63,1383
06/01/2024 02:20,605,01/04/2025,28/04/2025,487.67,1,487.67,106,Everett-Nguyen Hotel,01/04/2025,28/04/2025,05/01/2024 23:49,2.52,1288
22/06/2024 13:34,606,12/03/2025,18/03/2025,219.8,1,219.8,111,Wilson-Ritter Hotel,12/03/2025,18/03/2025,22/06/2024 09:26,4.13,1890
12/06/2024 08:11,607,07/10/2024,20/10/2024,497.83,5,2489.15,112,Anderson-Nichols Hotel,07/10/2024,20/10/2024,12/06/2024 06:40,1.53,1428
03/10/2024 03:47,608,11/11/2024,11/12/2024,387.69,4,1550.76,115,"Moore, Alexander and Warren Hotel",11/11/2024,11/12/2024,03/10/2024 02:43,1.07,1994
12/01/2024 13:40,609,26/01/2025,02/02/2025,303.23,1,303.23,120,Harper and Sons Hotel,26/01/2025,02/02/2025,12/01/2024 10:29,3.18,1945
31/12/2024 05:27,610,16/03/2025,09/04/2025,96.98,2,193.96,109,Collins Inc Hotel,16/03/2025,09/04/2025,31/12/2024 00:04,5.39,1629
05/02/2025 09:16,611,08/12/2024,30/12/2024,275.51,4,1102.04,104,Smith-Reyes Hotel,08/12/2024,30/12/2024,05/02/2025 04:05,5.19,1658
09/05/2024 22:08,612,20/03/2025,30/03/2025,444.07,1,444.07,102,"Blanchard, Faulkner and West Hotel",20/03/2025,30/03/2025,09/05/2024 18:08,4,1895
16/02/2025 18:28,613,23/02/2025,04/03/2025,70.56,3,211.68,118,Potter-Owen Hotel,23/02/2025,04/03/2025,16/02/2025 13:07,5.36,1546
01/06/2024 03:30,614,11/03/2025,14/03/2025,132.5,4,530,109,"Young, George and Larsen Hotel",11/03/2025,14/03/2025,31/05/2024 23:34,3.93,1556
17/01/2025 21:49,615,08/02/2025,03/03/2025,70.8,5,354,120,Mitchell-Kennedy Hotel,08/02/2025,03/03/2025,17/01/2025 16:26,5.38,1259
16/07/2024 22:30,616,08/07/2024,31/07/2024,227.58,1,227.58,109,Watson PLC Hotel,08/07/2024,31/07/2024,16/07/2024 20:01,2.48,1493
27/04/2024 18:07,617,28/08/2024,31/08/2024,462.54,3,1387.62,102,Byrd Inc Hotel,28/08/2024,31/08/2024,27/04/2024 15:02,3.09,1561
30/12/2024 11:58,618,25/11/2024,12/12/2024,154.85,3,464.55,108,"Ortiz, Lee and Jones Hotel",25/11/2024,12/12/2024,30/12/2024 08:44,3.24,1038
18/03/2024 17:56,619,03/03/2025,20/03/2025,110.93,2,221.86,112,"Ramirez, Lopez and Mcgee Hotel",03/03/2025,20/03/2025,18/03/2024 15:00,2.94,1427
29/05/2024 12:41,620,18/01/2024,31/01/2024,436.38,3,1309.14,102,Martin-Bartlett Hotel,18/01/2024,31/01/2024,29/05/2024 08:39,4.04,1088
15/12/2024 05:08,621,24/10/2024,10/11/2024,289.1,5,1445.5,110,"Phillips, Vincent and Mercer Hotel",24/10/2024,10/11/2024,15/12/2024 01:32,3.6,1160
14/04/2025 18:59,622,11/02/2025,15/02/2025,116.69,2,233.38,120,Fields LLC Hotel,11/02/2025,15/02/2025,14/04/2025 16:22,2.62,1436
13/01/2024 08:32,623,24/09/2024,04/10/2024,395.55,5,1977.75,114,"Brennan, Reese and Patel Hotel",24/09/2024,04/10/2024,13/01/2024 05:46,2.76,1368
12/03/2025 01:39,624,30/01/2025,03/02/2025,302.22,4,1208.88,109,Davenport LLC Hotel,30/01/2025,03/02/2025,11/03/2025 21:18,4.34,1861
05/09/2024 00:29,625,06/03/2024,18/03/2024,353.63,2,707.26,115,Harrison-Henderson Hotel,06/03/2024,18/03/2024,04/09/2024 20:22,4.11,1562
25/12/2024 18:26,626,20/11/2024,12/12/2024,86.41,4,345.64,120,Johnson LLC Hotel,20/11/2024,12/12/2024,25/12/2024 17:05,1.35,1013
11/03/2024 08:00,627,27/11/2024,06/12/2024,437.37,5,2186.85,120,Mosley Inc Hotel,27/11/2024,06/12/2024,11/03/2024 06:33,1.46,1528
18/05/2024 03:17,628,10/07/2024,05/08/2024,282.61,4,1130.44,118,Perkins LLC Hotel,10/07/2024,05/08/2024,17/05/2024 22:25,4.88,1688
07/01/2024 06:38,629,19/09/2024,02/10/2024,499.18,1,499.18,110,"Hartman, Rojas and Williams Hotel",19/09/2024,02/10/2024,07/01/2024 02:57,3.69,1441
20/04/2024 00:35,630,05/02/2025,07/03/2025,61.8,3,185.4,115,Moody Ltd Hotel,05/02/2025,07/03/2025,19/04/2024 22:26,2.16,1959
08/01/2025 12:02,631,06/09/2024,28/09/2024,194.38,5,971.9,101,Booth-Murphy Hotel,06/09/2024,28/09/2024,08/01/2025 09:48,2.23,1454
01/03/2025 07:23,632,25/12/2024,30/12/2024,309.53,4,1238.12,102,Osborn-Weaver Hotel,25/12/2024,30/12/2024,01/03/2025 03:56,3.46,1863
12/01/2025 13:18,633,17/03/2024,17/03/2024,304.13,2,608.26,107,Rice-Johnson Hotel,17/03/2024,17/03/2024,12/01/2025 09:12,4.1,1087
14/11/2024 10:50,634,07/02/2024,13/02/2024,388.71,5,1943.55,113,"Evans, White and Walker Hotel",07/02/2024,13/02/2024,14/11/2024 09:45,1.08,1011
16/01/2024 04:27,635,26/02/2025,07/03/2025,268.31,3,804.93,105,Hernandez and Sons Hotel,26/02/2025,07/03/2025,16/01/2024 02:11,2.28,1279
28/01/2025 23:38,636,30/12/2024,20/01/2025,151.61,2,303.22,108,"Johnson, Jones and Moran Hotel",30/12/2024,20/01/2025,28/01/2025 22:20,1.31,1696
02/05/2024 12:52,637,05/04/2024,03/05/2024,84.4,4,337.6,105,Smith-Huerta Hotel,05/04/2024,03/05/2024,02/05/2024 07:57,4.91,1884
17/07/2024 06:17,638,19/09/2024,01/10/2024,484.65,4,1938.6,110,"Williams, Nichols and Cole Hotel",19/09/2024,01/10/2024,17/07/2024 00:52,5.42,1390
30/11/2024 07:26,639,07/04/2025,14/04/2025,486.85,4,1947.4,111,Lowe LLC Hotel,07/04/2025,14/04/2025,30/11/2024 01:34,5.87,1488
22/01/2025 01:37,640,19/02/2024,25/02/2024,217.82,2,435.64,113,Luna and Sons Hotel,19/02/2024,25/02/2024,21/01/2025 19:40,5.95,1286
06/10/2024 17:16,641,15/11/2024,16/11/2024,415.04,3,1245.12,106,Lewis and Sons Hotel,15/11/2024,16/11/2024,06/10/2024 16:11,1.07,1803
15/07/2024 17:30,642,17/10/2024,13/11/2024,320.5,4,1282,108,Burch-Diaz Hotel,17/10/2024,13/11/2024,15/07/2024 13:31,3.98,1360
04/11/2024 02:06,643,13/12/2024,13/12/2024,343.96,4,1375.84,105,Bauer-Ferguson Hotel,13/12/2024,13/12/2024,04/11/2024 00:49,1.29,1729
19/04/2024 22:02,644,19/05/2024,09/06/2024,139.59,3,418.77,106,"Foster, Anderson and Garcia Hotel",19/05/2024,09/06/2024,19/04/2024 19:49,2.22,1572
